id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,off_camera,counterpress,block_deflection,pass_deflected,foul_won_defensive,out,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_through_ball,pass_technique_id,pass_technique_name,duel_type_id,duel_type_name,pass_aerial_won,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,clearance_right_foot,ball_recovery_recovery_failure,goalkeeper_end_location,pass_inswinging,clearance_left_foot,clearance_aerial_won,foul_committed_type_id,foul_committed_type_name,shot_first_time,foul_committed_penalty,foul_won_penalty,dribble_nutmeg,dribble_overrun,clearance_other,pass_goal_assist,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,50_50_outcome_id,50_50_outcome_name,foul_committed_card_id,foul_committed_card_name,ball_recovery_offensive,shot_one_on_one,pass_outswinging,shot_aerial_won,foul_committed_advantage,foul_won_advantage,block_offensive,foul_committed_offensive,bad_behaviour_card_id,bad_behaviour_card_name
1a7b6e9e-5f5d-479c-8f91-9fd778d3e7fa,2196,2,00:13:14.376,58,14,107,1.201849,30,Pass,779,Argentina,3,From Free Kick,771,France,,"['3aa0cac9-2a7f-402f-aac5-9d2f06754928', 'c71e26b5-4985-498f-a5a4-b0e9fcb1dde9', 'e75704a3-ca17-474a-af88-9c7698e2ef45']","[30.2, 68.2]",4445.0,Jules Koundé,2.0,Right Back,22097.0,Randal Kolo Muani,10.507616,0.038077000,2.0,Low Pass,"[40.7, 68.6]",64.0,Interception,37.0,Head,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e75704a3-ca17-474a-af88-9c7698e2ef45,2197,2,00:13:15.578,58,15,107,,42,Ball Receipt*,779,Argentina,3,From Free Kick,771,France,,['1a7b6e9e-5f5d-479c-8f91-9fd778d3e7fa'],"[41.8, 65.0]",22097.0,Randal Kolo Muani,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c71e26b5-4985-498f-a5a4-b0e9fcb1dde9,2198,2,00:13:15.578,58,15,107,1.331913,30,Pass,779,Argentina,3,From Free Kick,779,Argentina,,"['1a7b6e9e-5f5d-479c-8f91-9fd778d3e7fa', 'd7b5c354-1b4b-426c-9e9d-756ce20677f6']","[79.4, 11.5]",5507.0,Nicolás Alejandro Tagliafico,6.0,Left Back,2995.0,Ángel Fabián Di María Hernández,5.6400360,0.92374900,3.0,High Pass,"[82.8, 16.0]",64.0,Interception,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7b5c354-1b4b-426c-9e9d-756ce20677f6,2199,2,00:13:16.910,58,16,107,,42,Ball Receipt*,779,Argentina,3,From Free Kick,779,Argentina,,['c71e26b5-4985-498f-a5a4-b0e9fcb1dde9'],"[82.8, 16.0]",2995.0,Ángel Fabián Di María Hernández,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705e7532-9960-43b5-a59d-a3898328d4ab,2200,2,00:13:16.910,58,16,107,1.574861,43,Carry,779,Argentina,3,From Free Kick,779,Argentina,,"['6927b0fd-c43c-43d1-9cd1-b6a0d22b97cd', 'd7b5c354-1b4b-426c-9e9d-756ce20677f6']","[82.8, 16.0]",2995.0,Ángel Fabián Di María Hernández,21.0,Left Wing,,,,,,,,,,,,"[84.7, 20.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6927b0fd-c43c-43d1-9cd1-b6a0d22b97cd,2201,2,00:13:18.485,58,18,107,1.08528,30,Pass,779,Argentina,3,From Free Kick,779,Argentina,,['954cd0e9-ee8a-4905-b78c-ccd6c7680ce1'],"[84.7, 20.3]",2995.0,Ángel Fabián Di María Hernández,21.0,Left Wing,29560.0,Julián Álvarez,14.940214,0.4426930,1.0,Ground Pass,"[98.2, 26.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43691970-1dad-4e11-bd29-48f640c55ea1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954cd0e9-ee8a-4905-b78c-ccd6c7680ce1,2202,2,00:13:19.570,58,19,107,,42,Ball Receipt*,779,Argentina,3,From Free Kick,779,Argentina,,['6927b0fd-c43c-43d1-9cd1-b6a0d22b97cd'],"[98.2, 26.7]",29560.0,Julián Álvarez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6bc94e90-a487-42dc-89f9-87d3443c08bb,2203,2,00:13:19.570,58,19,107,1.810545,43,Carry,779,Argentina,3,From Free Kick,779,Argentina,,"['43691970-1dad-4e11-bd29-48f640c55ea1', '954cd0e9-ee8a-4905-b78c-ccd6c7680ce1']","[98.2, 26.7]",29560.0,Julián Álvarez,23.0,Center Forward,,,,,,,,,,,,"[110.5, 24.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43691970-1dad-4e11-bd29-48f640c55ea1,2204,2,00:13:21.380,58,21,107,0.426019,16,Shot,779,Argentina,3,From Free Kick,779,Argentina,,['10ca823a-345d-4333-8df2-bf82ec86a357'],"[110.5, 24.9]",29560.0,Julián Álvarez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05953400,"[119.4, 35.8, 0.2]",6927b0fd-c43c-43d1-9cd1-b6a0d22b97cd,93.0,Normal,38.0,Left Foot,87.0,Open Play,100.0,Saved,"[{'location': [96.8, 40.2], 'player': {'id': 3026, 'name': 'Adrien Rabiot'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.5, 33.6], 'player': {'id': 10481, 'name': 'Aurélien Djani Tchouaméni'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.3, 29.4], 'player': {'id': 4445, 'name': 'Jules Koundé'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.1, 35.1], 'player': {'id': 5485, 'name': 'Raphaël Varane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.9, 26.6], 'player': {'id': 8519, 'name': 'Dayotchanculle Upamecano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.9, 36.3], 'player': {'id': 3099, 'name': 'Hugo Lloris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.4, 36.6], 'player': {'id': 2995, 'name': 'Ángel Fabián Di María Hernández'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
10ca823a-345d-4333-8df2-bf82ec86a357,2205,2,00:13:21.806,58,21,108,0.0,23,Goal Keeper,771,France,1,Regular Play,771,France,,['43691970-1dad-4e11-bd29-48f640c55ea1'],"[1.2, 43.8]",3099.0,Hugo Lloris,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,Right Hand,33.0,Shot Saved,56.0,Saved Twice,46.0,Standing,44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7547e6c0-4a22-410d-a382-90bac34f92f4,2206,2,00:13:36.334,58,36,109,1.661012,30,Pass,771,France,8,From Keeper,771,France,,['b3b4005e-d292-4fb0-9837-015becc3e709'],"[7.8, 44.4]",3099.0,Hugo Lloris,1.0,Goalkeeper,8519.0,Dayotchanculle Upamecano,46.81805,-0.42256200,2.0,Low Pass,"[50.5, 25.2]",,,69.0,Keeper Arm,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3b4005e-d292-4fb0-9837-015becc3e709,2207,2,00:13:37.995,58,37,109,,42,Ball Receipt*,771,France,8,From Keeper,771,France,,['7547e6c0-4a22-410d-a382-90bac34f92f4'],"[50.5, 25.2]",8519.0,Dayotchanculle Upamecano,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db7298cd-568a-4207-945e-b1ce53cf2108,2208,2,00:13:45.163,58,45,110,1.612052,30,Pass,771,France,1,Regular Play,771,France,,['eb95e945-928b-4765-b03b-e85ae1791ff2'],"[50.5, 22.8]",8519.0,Dayotchanculle Upamecano,5.0,Left Center Back,5485.0,Raphaël Varane,15.67801,1.9773630,1.0,Ground Pass,"[44.3, 37.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb95e945-928b-4765-b03b-e85ae1791ff2,2209,2,00:13:46.775,58,46,110,,42,Ball Receipt*,771,France,1,Regular Play,771,France,,['db7298cd-568a-4207-945e-b1ce53cf2108'],"[44.3, 37.2]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838ee71d-515d-40ae-9a95-e64de62f7640,2210,2,00:13:46.775,58,46,110,2.241658,43,Carry,771,France,1,Regular Play,771,France,,"['c1cf373a-4b2c-4ca2-ba61-83442931a2ae', 'eb95e945-928b-4765-b03b-e85ae1791ff2']","[44.3, 37.2]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,"[45.2, 42.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1cf373a-4b2c-4ca2-ba61-83442931a2ae,2211,2,00:13:49.016,58,49,111,1.510311,30,Pass,771,France,1,Regular Play,771,France,,['bf20953e-1229-4a4b-ba12-3593d9442f82'],"[45.2, 42.1]",5485.0,Raphaël Varane,3.0,Right Center Back,8519.0,Dayotchanculle Upamecano,19.622946,-1.3394140,1.0,Ground Pass,"[49.7, 23.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf20953e-1229-4a4b-ba12-3593d9442f82,2212,2,00:13:50.527,58,50,111,,42,Ball Receipt*,771,France,1,Regular Play,771,France,,['c1cf373a-4b2c-4ca2-ba61-83442931a2ae'],"[49.7, 23.0]",8519.0,Dayotchanculle Upamecano,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ae55e68-82a0-494c-a418-17dd6c3449d8,2213,2,00:13:50.527,58,50,111,1.850547,43,Carry,771,France,1,Regular Play,771,France,,"['3bea672e-f772-4937-a21d-7dbc374554c5', 'bf20953e-1229-4a4b-ba12-3593d9442f82']","[49.7, 23.0]",8519.0,Dayotchanculle Upamecano,5.0,Left Center Back,,,,,,,,,,,,"[52.0, 22.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3bea672e-f772-4937-a21d-7dbc374554c5,2214,2,00:13:52.377,58,52,112,1.46252,30,Pass,771,France,1,Regular Play,771,France,,['2acd1e66-fe95-44dd-b5e8-8c556a68695c'],"[52.0, 22.4]",8519.0,Dayotchanculle Upamecano,5.0,Left Center Back,6704.0,Theo Bernard François Hernández,17.30029,-1.3552620,1.0,Ground Pass,"[55.7, 5.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2acd1e66-fe95-44dd-b5e8-8c556a68695c,2215,2,00:13:53.840,58,53,112,,42,Ball Receipt*,771,France,1,Regular Play,771,France,,['3bea672e-f772-4937-a21d-7dbc374554c5'],"[55.7, 5.5]",6704.0,Theo Bernard François Hernández,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22cefc9f-ba7d-4b94-b88a-c19ff488b9b1,2216,2,00:13:53.840,58,53,112,1.64036,43,Carry,771,France,1,Regular Play,771,France,,"['2acd1e66-fe95-44dd-b5e8-8c556a68695c', 'be78b6e9-2f19-4620-9e4b-b518bd562537']","[55.7, 5.5]",6704.0,Theo Bernard François Hernández,6.0,Left Back,,,,,,,,,,,,"[55.5, 5.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be78b6e9-2f19-4620-9e4b-b518bd562537,2217,2,00:13:55.480,58,55,113,1.993138,30,Pass,771,France,1,Regular Play,771,France,,['7dc8fc75-3745-4fe1-b1d2-7d235c6c6b02'],"[55.5, 5.5]",6704.0,Theo Bernard François Hernández,6.0,Left Back,3009.0,Kylian Mbappé Lottin,43.712013,0.4933220,3.0,High Pass,"[94.0, 26.2]",,,38.0,Left Foot,,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7dc8fc75-3745-4fe1-b1d2-7d235c6c6b02,2218,2,00:13:57.473,58,57,113,,42,Ball Receipt*,771,France,1,Regular Play,771,France,,['be78b6e9-2f19-4620-9e4b-b518bd562537'],"[94.0, 26.2]",3009.0,Kylian Mbappé Lottin,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920ca987-9c61-4a34-abb1-8b049c34871d,2219,2,00:14:29.581,59,29,114,3.464354,30,Pass,779,Argentina,3,From Free Kick,779,Argentina,,['37185fb6-3e29-4087-842c-3b0c61530884'],"[29.6, 48.5]",6909.0,Damián Emiliano Martínez,1.0,Goalkeeper,,,66.83569,-0.69109800,3.0,High Pass,"[81.1, 5.9]",62.0,Free Kick,40.0,Right Foot,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37185fb6-3e29-4087-842c-3b0c61530884,2220,2,00:14:33.046,59,33,115,1.289606,30,Pass,771,France,1,Regular Play,771,France,,"['54163839-de7a-458d-b2b3-a4b7913f7f90', '920ca987-9c61-4a34-abb1-8b049c34871d']","[39.0, 74.2]",4445.0,Jules Koundé,2.0,Right Back,22097.0,Randal Kolo Muani,12.010412,-0.9689380,3.0,High Pass,"[45.8, 64.3]",66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a75f80b-11fa-4719-9379-f2fa2158661b,2221,2,00:14:34.154,59,34,115,0.376066,17,Pressure,771,France,1,Regular Play,779,Argentina,,"['54163839-de7a-458d-b2b3-a4b7913f7f90', 'd21b8549-d7cd-434c-a965-6e8ac8b2e190']","[71.5, 16.6]",5507.0,Nicolás Alejandro Tagliafico,6.0,Left Back,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54163839-de7a-458d-b2b3-a4b7913f7f90,2222,2,00:14:34.335,59,34,115,,42,Ball Receipt*,771,France,1,Regular Play,771,France,,"['37185fb6-3e29-4087-842c-3b0c61530884', '5a75f80b-11fa-4719-9379-f2fa2158661b']","[45.8, 64.3]",22097.0,Randal Kolo Muani,17.0,Right Wing,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d21b8549-d7cd-434c-a965-6e8ac8b2e190,2223,2,00:14:34.335,59,34,115,0.571139,30,Pass,771,France,1,Regular Play,771,France,,"['5a75f80b-11fa-4719-9379-f2fa2158661b', 'd59fd4a2-0e6e-46a5-8a4d-754a531166da']","[46.5, 63.7]",22097.0,Randal Kolo Muani,17.0,Right Wing,10481.0,Aurélien Djani Tchouaméni,4.7507900,-2.100386,3.0,High Pass,"[44.1, 59.6]",,,40.0,Right Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d59fd4a2-0e6e-46a5-8a4d-754a531166da,2224,2,00:14:34.906,59,34,115,,42,Ball Receipt*,771,France,1,Regular Play,771,France,,['d21b8549-d7cd-434c-a965-6e8ac8b2e190'],"[44.1, 59.6]",10481.0,Aurélien Djani Tchouaméni,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02b9f736-175c-4491-a38a-b313b9efdcba,2225,2,00:14:34.906,59,34,115,2.923663,30,Pass,771,France,1,Regular Play,771,France,,"['258f72e5-d8b5-4516-92b2-2c6c94927b2a', '6319549b-3048-475a-ad31-acd057f8c42c']","[44.1, 59.6]",10481.0,Aurélien Djani Tchouaméni,9.0,Right Defensive Midfield,22097.0,Randal Kolo Muani,19.651209,0.35877100,3.0,High Pass,"[62.5, 66.5]",,,37.0,Head,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258f72e5-d8b5-4516-92b2-2c6c94927b2a,2226,2,00:14:37.830,59,37,115,,42,Ball Receipt*,771,France,1,Regular Play,771,France,,['02b9f736-175c-4491-a38a-b313b9efdcba'],"[53.3, 62.6]",22097.0,Randal Kolo Muani,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6319549b-3048-475a-ad31-acd057f8c42c,2227,2,00:14:37.830,59,37,116,2.141274,30,Pass,779,Argentina,1,Regular Play,779,Argentina,,"['02b9f736-175c-4491-a38a-b313b9efdcba', '06f6d924-ca58-48b3-a13e-3e12e74f933a']","[57.6, 13.6]",5507.0,Nicolás Alejandro Tagliafico,6.0,Left Back,2995.0,Ángel Fabián Di María Hernández,19.572685,-0.24250000,3.0,High Pass,"[76.6, 8.9]",66.0,Recovery,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06f6d924-ca58-48b3-a13e-3e12e74f933a,2228,2,00:14:39.971,59,39,116,,42,Ball Receipt*,779,Argentina,1,Regular Play,779,Argentina,,['6319549b-3048-475a-ad31-acd057f8c42c'],"[76.6, 8.9]",2995.0,Ángel Fabián Di María Hernández,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82d94077-e4ec-4943-b5ca-bef7f3d51d61,2229,2,00:14:39.971,59,39,116,9.389969,43,Carry,779,Argentina,1,Regular Play,779,Argentina,,"['06f6d924-ca58-48b3-a13e-3e12e74f933a', '8feb27a6-5cb1-4580-9428-9e0f3b9d32f3', 'fae50a7c-334c-4b1f-9f33-57cfa86af990']","[76.6, 8.9]",2995.0,Ángel Fabián Di María Hernández,21.0,Left Wing,,,,,,,,,,,,"[112.1, 22.4]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8feb27a6-5cb1-4580-9428-9e0f3b9d32f3,2230,2,00:14:45.787,59,45,116,1.407995,17,Pressure,779,Argentina,1,Regular Play,771,France,,['82d94077-e4ec-4943-b5ca-bef7f3d51d61'],"[14.4, 56.6]",4445.0,Jules Koundé,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fae50a7c-334c-4b1f-9f33-57cfa86af990,2231,2,00:14:49.361,59,49,116,1.281347,30,Pass,779,Argentina,1,Regular Play,779,Argentina,,['39eece51-2830-43fb-baa0-5a6e45d36f5a'],"[112.1, 22.4]",2995.0,Ángel Fabián Di María Hernández,21.0,Left Wing,5503.0,Lionel Andrés Messi Cuccittini,15.601603,1.9310670,1.0,Ground Pass,"[106.6, 37.0]",,,38.0,Left Foot,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,9615ffbc-b513-45e6-9ccc-015234483f95,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39eece51-2830-43fb-baa0-5a6e45d36f5a,2232,2,00:14:50.643,59,50,116,,42,Ball Receipt*,779,Argentina,1,Regular Play,779,Argentina,,['fae50a7c-334c-4b1f-9f33-57cfa86af990'],"[106.6, 37.0]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d64d991-1004-47c9-92e9-4ff2ecdd876a,2233,2,00:14:50.643,59,50,116,1.112096,43,Carry,779,Argentina,1,Regular Play,779,Argentina,,"['1108add5-ad29-4960-95e9-4200e94af484', '39eece51-2830-43fb-baa0-5a6e45d36f5a', '9615ffbc-b513-45e6-9ccc-015234483f95']","[106.6, 37.0]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,"[109.7, 46.0]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108add5-ad29-4960-95e9-4200e94af484,2234,2,00:14:51.263,59,51,116,0.437436,17,Pressure,779,Argentina,1,Regular Play,771,France,,['4d64d991-1004-47c9-92e9-4ff2ecdd876a'],"[11.6, 32.7]",3026.0,Adrien Rabiot,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9615ffbc-b513-45e6-9ccc-015234483f95,2235,2,00:14:51.755,59,51,116,0.718656,16,Shot,779,Argentina,1,Regular Play,779,Argentina,,['97ec937f-9584-45e7-831f-78266ef479a3'],"[109.7, 46.0]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11556000,"[120.0, 45.5, 1.5]",fae50a7c-334c-4b1f-9f33-57cfa86af990,93.0,Normal,40.0,Right Foot,87.0,Open Play,98.0,Off T,"[{'location': [109.8, 45.4], 'player': {'id': 3026, 'name': 'Adrien Rabiot'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.0, 42.7], 'player': {'id': 3099, 'name': 'Hugo Lloris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.0, 20.1], 'player': {'id': 27886, 'name': 'Alexis Mac Allister'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [106.3, 34.4], 'player': {'id': 7797, 'name': 'Rodrigo Javier De Paul'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [110.8, 38.3], 'player': {'id': 29560, 'name': 'Julián Álvarez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.0, 26.8], 'player': {'id': 2995, 'name': 'Ángel Fabián Di María Hernández'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [108.0, 36.1], 'player': {'id': 6704, 'name': 'Theo Bernard François Hernández'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.4, 32.9], 'player': {'id': 10481, 'name': 'Aurélien Djani Tchouaméni'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.0, 28.1], 'player': {'id': 4445, 'name': 'Jules Koundé'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.2, 37.4], 'player': {'id': 5485, 'name': 'Raphaël Varane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.8, 32.9], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [110.1, 44.1], 'player': {'id': 8519, 'name': 'Dayotchanculle Upamecano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.1, 45.5], 'player': {'id': 2972, 'name': 'Marcus Thuram'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
